,ip.src,port.src,ip.dst,port.dst,proto,label,timestamp,ssl_flag,tls_version,sni_flag,cert_chain_len,self_cert_flag,valid_avg,valid_std,expire_flag,age_avg,san_dns_num_avg,consistent_flag,cert_num,fw_pkt_l_max,fw_pkt_l_min ,fw_pkt_l_avg,fw_pkt_l_var,fw_pkt_l_std,fw_byt_s,fw_pkt_s,fw_iat_min,fw_iat_max,fw_iat_avg,fw_iat_std,fw_iat_tot,fw_fin_cnt,fw_syn_cnt,fw_rst_cnt,fw_psh_cnt,fw_ack_cnt,fw_urg_cnt,fw_ece_cnt,fw_cwr_cnt,fw_10_p,fw_20_p,fw_30_p,fw_40_p,fw_50_p,fw_60_p,fw_70_p,fw_80_p,fw_90_p,fw_duration,bw_pkt_l_max,bw_pkt_l_min ,bw_pkt_l_avg,bw_pkt_l_var,bw_pkt_l_std,bw_byt_s,bw_pkt_s,bw_iat_min,bw_iat_max,bw_iat_avg,bw_iat_std,bw_iat_tot,bw_fin_cnt,bw_syn_cnt,bw_rst_cnt,bw_psh_cnt,bw_ack_cnt,bw_urg_cnt,bw_ece_cnt,bw_cwr_cnt,bw_10_p,bw_20_p,bw_30_p,bw_40_p,bw_50_p,bw_60_p,bw_70_p,bw_80_p,bw_90_p,bw_duration,fl_pkt_l_max,fl_pkt_l_min ,fl_pkt_l_avg,fl_pkt_l_var,fl_pkt_l_std,fl_byt_s,fl_pkt_s,fl_iat_min,fl_iat_max,fl_iat_avg,fl_iat_std,fl_iat_tot,fl_fin_cnt,fl_syn_cnt,fl_rst_cnt,fl_psh_cnt,fl_ack_cnt,fl_urg_cnt,fl_ece_cnt,fl_cwr_cnt,fl_10_p,fl_20_p,fl_30_p,fl_40_p,fl_50_p,fl_60_p,fl_70_p,fl_80_p,fl_90_p,fl_duration,fw_hdr_len,bw_hdr_len,down_up_ratio,fw_seg_avg,bw_seg_avg,fl_seg_cnt,conn_state,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,srv_same_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
80,10.12.19.102,49196,185.130.212.105,443,1,4,483.218797,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172376010706,0.0,0,1,893,40,223.4,73290.24000000002,285.36573024804505,1609.5321189554902,7.204709574554566,0.0001309999999534,0.7946840000000179,0.1542201111111138,0.2582429508038147,1.3879810000000248,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,504.1999999999998,1.3879810000000248,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1580.9577554948269,7.580511347604391,0.0,0.7944170000000099,0.1319172222222214,0.2621817180372177,1.1872549999999933,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.1872549999999933,1009,40,216.3684210526316,85827.07479224376,300.9904410675447,2961.839034747384,13.688869292191752,0.0,0.7944170000000099,0.0730520526315791,0.1893601153251202,1.3879890000000046,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,572.9999999999998,1.3879890000000046,200,180,0.8401969561324978,0,0,0,SF,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
81,10.12.19.102,49197,185.130.212.105,443,1,4,484.609282,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172376032871,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1119.963346654144,10.18148496958313,0.0004350000000385,0.2020339999999691,0.1122485714285679,0.1044195152463455,0.7857399999999757,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7857399999999757,1009,40,192.0,112218.57142857143,361.830991854853,2251.146929211067,11.724723589640972,0.0,0.2017839999999751,0.08528985714286,0.1055630576250191,0.5970290000000205,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5970290000000205,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2830.4528215441096,19.090284317968365,0.0,0.2017839999999751,0.052382666666665,0.0894908884425556,0.7857399999999757,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7857399999999757,160,140,1.5272727272727273,0,0,0,SF,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82,10.12.19.102,49198,185.130.212.105,443,1,4,485.194566,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172376055208,0.0,0,1,877,40,221.8,71170.56000000001,281.2088192073641,1750.6610363471211,7.892971309049239,1.3999999964653398e-05,0.6629580000000033,0.1407722222222231,0.2183464252276577,1.2669500000000085,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,502.5999999999999,1.2669500000000085,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1759.9756960202524,8.438881866905845,0.0,0.6627599999999916,0.1184991111111091,0.2215825183083262,1.0664919999999825,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.0664919999999825,1009,40,215.52631578947367,84700.24930747921,299.00805794066866,3232.148790923816,14.996538956667278,0.0,0.6627599999999916,0.0666820526315782,0.1624245866269662,1.2669589999999855,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,569.7999999999997,1.2669589999999855,200,180,0.8462578899909828,0,0,0,SF,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10.12.20.101,49190,193.33.133.88,80,1,4,532.177021,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,9.984088803019644,0.09646462611613184,0.0001719999999068,61.49010099999998,12.439793200000008,27.420156320714216,62.19896600000004,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,62.19896600000004,243,40,81.4,6531.039999999999,90.35374923045528,6.566145380331138,0.08066517666254468,0.0,61.49040000000002,12.396923200000014,27.444371998965124,61.98461600000008,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,61.98461600000008,409,40,93.45454545454544,13281.702479338845,120.87130646796504,16.527605941230586,0.1768518145462417,0.0,61.49010099999998,5.654451454545458,18.518911514779987,62.19896600000004,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,62.19896600000004,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,10.12.19.102,49199,193.33.133.88,80,1,4,539.083105,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,9.680244079326568,0.09352892830267216,0.0002909999999474,63.367839,12.830254999999989,28.25160487298288,64.15127499999994,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,64.15127499999994,243,40,81.4,6531.039999999999,90.35374923045528,6.37046298991091,0.07826121609227163,0.0,63.368161999999984,12.777721199999997,28.28122528555963,63.88860599999998,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,63.88860599999998,409,40,93.45454545454544,13281.702479338845,120.87130646796504,16.024623049191163,0.1714697018882323,0.0,63.367839,5.831934090909086,19.08288126400488,64.15127499999994,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,64.15127499999994,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
85,10.12.20.101,49191,193.33.133.88,80,1,4,651.506802,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,5.182067216902623,0.05006828228891424,8.00000009348878e-06,74.5041,23.96726920000001,34.24587375395563,119.83634600000003,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,119.83634600000003,243,40,81.4,6531.039999999999,90.35374923045528,3.402175248872461,0.04179576472816292,0.0,74.50404800000001,23.92586920000001,34.28190681889976,119.62934600000006,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,119.62934600000006,409,40,93.45454545454544,13281.702479338845,120.87130646796504,8.57836462507402,0.09179183937336015,0.0,74.50395900000001,10.894214636363635,25.01544559873829,119.836361,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,119.836361,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
86,10.12.19.102,49200,193.33.133.88,80,1,4,659.671029,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,5.110772369959709,0.04937944318801651,0.0003060000000232,74.95628299999998,24.301610600000004,34.2699710014042,121.50805300000002,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,121.50805300000002,243,40,81.4,6531.039999999999,90.35374923045528,3.355695429332582,0.04122475957411034,0.0,74.95630100000005,24.257266999999977,34.30909433624848,121.2863349999999,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,121.2863349999999,409,40,93.45454545454544,13281.702479338845,120.87130646796504,8.4603433462457,0.09052896576722055,0.0,74.95615900000007,11.04618827272727,25.116418696095405,121.50807099999996,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,121.50807099999996,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
87,10.12.20.101,49192,216.58.206.228,443,1,4,769.032289,1,3,1,3,0.0,190325146.33333334,228767167.36778283,1,9.448259081873985,0.0,0,3,372,40,109.55555555555556,11893.135802469136,115.67098935246374,1541.9308226654675,14.074419273822727,0.0004639999999653,0.1614720000000034,0.0799322499999988,0.0800751376605379,0.6394579999999905,1,2,0,3,8,0,0,0,40.0,40.0,40.0,40.0,40.0,49.6,120.39999999999996,178.0,231.20000000000005,0.6394579999999905,1500,40,437.4,268442.23999999993,546.140234331399,8957.46127444226,20.478878085144625,0.0,0.1612699999999449,0.048830799999996,0.0738418725893964,0.4883079999999609,1,1,0,4,10,0,0,0,40.0,40.0,40.0,42.4,67.5,329.3999999999997,708.9,834.4000000000001,1168.8,0.4883079999999609,1500,40,282.10526315789474,173715.04155124654,428.2124206430525,8381.993726015533,29.71229119296551,0.0,0.1612699999999449,0.0336561052631563,0.0642207120214555,0.6394659999999703,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,44.0,83.19999999999996,184.0,498.0000000000001,834.3999999999997,0.6394659999999703,180,200,4.436105476673428,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88,10.12.20.101,49194,185.130.212.105,443,1,4,770.988533,1,3,1,1,1.0,172800000.0,0.0,0,0.973017237614676,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,939.9510157345152,8.545009233950138,0.0003279999999676,0.2379320000000007,0.1337455714285787,0.1242143976127425,0.936219000000051,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.936219000000051,1009,40,192.0,112218.57142857143,361.830991854853,1907.7413988401763,9.936153118959252,0.0,0.2378199999999424,0.1006425714285634,0.1244609348106865,0.7044979999999441,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.7044979999999441,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2375.5125670381385,16.021892313656508,0.0,0.2378199999999424,0.0624146000000034,0.1065874475293789,0.936219000000051,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.936219000000051,160,140,1.5272727272727273,0,0,0,SF,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
89,10.12.20.101,49195,193.33.133.88,80,1,4,771.343279,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,5.156645907250277,0.049822665770534076,0.0002289999999902,74.926739,24.08542339999999,34.421415479932456,120.42711699999995,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,120.42711699999995,243,40,81.4,6531.039999999999,90.35374923045528,3.3855943211188797,0.04159206782701326,0.0,74.926739,24.043046000000004,34.45838477059605,120.21523000000002,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,120.21523000000002,409,40,93.45454545454544,13281.702479338845,120.87130646796504,8.536279361666335,0.09134151067930903,0.0,74.92642799999999,10.947924909090904,25.142392409458107,120.42717399999992,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,120.42717399999992,120,100,0.6553945249597424,0,0,0,SF,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90,10.12.20.101,49196,185.130.212.105,443,1,4,771.693676,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172376177951,0.0,0,1,1197,40,253.8,122319.36,368.6602772200986,1580.7342255118308,6.228267239999333,0.0001260000000229,0.8403230000000121,0.1783981111111138,0.2777111799588077,1.6055830000000242,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,534.5999999999997,1.6055830000000242,1009,40,197.88888888888889,94482.98765432098,326.02662638366075,1294.7209407481623,6.542666180086167,0.0,0.8401929999999993,0.1528428888888887,0.2828062700964594,1.3755859999999984,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,237.4000000000001,519.4000000000001,1.3755859999999984,1197,40,227.31578947368425,109913.0581717452,340.6161170310157,2689.980243997818,11.833670904366414,0.0,0.8401929999999993,0.0845046315789479,0.2064655106864782,1.6055880000000116,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,397.4,570.5999999999996,1.6055880000000116,200,180,0.7017336485421591,0,0,0,SF,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333333333337,0.6666666666666666,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91,10.12.19.102,49201,216.58.198.196,443,1,4,777.729056,1,3,1,3,0.0,190325146.33333334,228767167.36778283,1,9.44825908199737,0.0,0,3,372,40,102.6,11139.239999999996,111.25166665418244,1555.9552442971055,15.165255792369448,0.0003410000000485,0.1635109999999713,0.0732668888888889,0.0799409948515585,0.659402,1,2,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,44.8,86.19999999999999,172.0,213.59999999999997,0.659402,1500,40,437.8,291848.96,569.4529148421511,8623.338559598787,19.696981634533547,0.0,0.1631380000000035,0.050769200000002,0.0747107299519654,0.50769200000002,1,1,0,4,10,0,0,0,40.0,40.0,40.0,42.4,67.5,255.79999999999976,581.3,874.4000000000001,1334.4,0.50769200000002,1500,40,270.2,179583.86,434.7822927687639,8195.192376226945,30.330097617420225,0.0,0.1631380000000035,0.0329705499999988,0.0637705730787007,0.6594109999999773,2,3,0,7,19,0,0,0,40.0,40.0,40.0,40.0,42.0,67.60000000000001,174.99999999999997,398.20000000000016,819.2000000000007,0.6594109999999773,200,200,4.2670565302144245,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,10.12.20.101,49197,185.130.212.105,443,1,4,779.00325,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172376277025,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,850.5308085454648,7.732098259504226,0.0002849999999625,0.3437120000000959,0.1478068571428658,0.1434465818431834,1.034648000000061,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,1.034648000000061,1009,40,192.0,112218.57142857143,361.830991854853,1663.0061558449477,8.66149039502577,0.0,0.3435969999999315,0.1154535714285722,0.1480512657841158,0.8081750000000056,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.8081750000000056,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2149.5233161421747,14.497684236570423,0.0,0.3435969999999315,0.0689765333333374,0.1209180799814713,1.034648000000061,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,1.034648000000061,160,140,1.5272727272727273,0,0,0,SF,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,10.12.20.101,49198,185.130.212.105,443,1,4,779.694835,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172376320775,0.0,0,1,893,40,223.4,73290.24000000002,285.36573024804505,1445.3054744341134,6.469585830054222,1.200000008338975e-05,0.7166909999999689,0.1717437777777806,0.2455208976521743,1.545694000000026,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,504.1999999999998,1.545694000000026,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1560.565661402993,7.4827335922359834,0.0,0.7163779999999633,0.1336409999999988,0.2420085462870969,1.202768999999989,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.202768999999989,1009,40,216.3684210526316,85827.07479224376,300.9904410675447,2659.567585751768,12.29184727056278,0.0,0.7163779999999633,0.0813547368421064,0.18576547686168,1.5457400000000234,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,572.9999999999998,1.5457400000000234,200,180,0.8401969561324978,0,0,0,SF,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333333333337,0.6666666666666666,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94,10.12.19.102,49203,185.130.212.105,443,1,4,779.753718,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172376374421,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1084.4877582283227,9.858979620257479,0.0004010000000107,0.2085799999999835,0.11592042857142,0.1074635010500922,0.8114429999999402,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.8114429999999402,1009,40,192.0,112218.57142857143,361.830991854853,2229.5027578486897,11.611993530461925,0.0,0.2027869999999438,0.0861178571428484,0.1062078855835796,0.6028249999999389,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.6028249999999389,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2740.7963344315795,18.485586787982772,0.0,0.2083209999999553,0.054096199999996,0.0922323256798243,0.8114429999999402,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.8114429999999402,160,140,1.5272727272727273,0,0,0,SF,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
95,10.12.19.102,49204,185.130.212.105,443,1,4,780.362726,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172376428703,0.0,0,1,1197,40,253.8,122319.36,368.6602772200986,1654.325494081406,6.518224956979534,1.2999999967178155e-05,0.9078530000000457,0.1704622222222269,0.2941341119382529,1.5341600000000426,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,534.5999999999997,1.5341600000000426,1009,40,197.88888888888889,94482.98765432098,326.02662638366075,1337.0399092524626,6.75651835107926,0.0,0.90758900000003,0.1480052222222209,0.2989324756436623,1.3320469999999889,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,237.4000000000001,519.4000000000001,1.3320469999999889,1197,40,227.31578947368425,109913.0581717452,340.6161170310157,2815.206678799152,12.384562837968021,0.0,0.90758900000003,0.0807456842105275,0.214606754094831,1.5341680000000224,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,397.4,570.5999999999996,1.5341680000000224,200,180,0.7017336485421591,0,0,0,SF,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,10.12.19.102,49205,193.33.133.88,80,1,4,781.179355,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,5.122511883175844,0.04949286843648158,0.0005029999999806,76.22661400000004,24.245917400000007,34.83092993058286,121.22958700000004,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,121.22958700000004,243,40,81.4,6531.039999999999,90.35374923045528,3.3632224093277503,0.041317228615820024,0.0,76.22668600000009,24.202978600000005,34.868166176130806,121.01489300000004,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,121.01489300000004,409,40,93.45454545454544,13281.702479338845,120.87130646796504,8.479777076229286,0.09073691423980754,0.0,76.22646100000009,11.02087290909091,25.408694811596444,121.229602,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,121.229602,120,100,0.6553945249597424,0,0,0,SF,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.25,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
97,10.12.20.101,49199,185.130.212.105,443,1,4,781.242408,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172376464988,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,933.0296745846716,8.482087950769742,0.0003229999999803,0.2384519999999383,0.1347377142857177,0.1254315664611726,0.9431640000000244,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.9431640000000244,1009,40,192.0,112218.57142857143,361.830991854853,1896.687007129717,9.878578162133943,0.0,0.2382199999999557,0.1012291428571318,0.12551624114758,0.708603999999923,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.708603999999923,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2358.0204503139885,15.903914907693267,0.0,0.2382199999999557,0.0628776000000016,0.1075263275015785,0.9431640000000244,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.9431640000000244,160,140,1.5272727272727273,0,0,0,SF,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.8,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
98,10.12.20.101,49200,185.130.212.105,443,1,4,781.947607,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172376486169,0.0,0,1,877,40,221.8,71170.56000000001,281.2088192073641,1563.17283208426,7.047668314176105,1.0000000088439265e-05,0.7140959999999268,0.1576565555555665,0.2373104781752319,1.4189090000000988,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,502.5999999999999,1.4189090000000988,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1589.1130937160726,7.61961526022624,0.0,0.7138539999999693,0.1312402222222317,0.2403404292611628,1.1811620000000858,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.1811620000000858,1009,40,215.52631578947367,84700.24930747921,299.00805794066866,2886.007970878988,13.3905131737975,0.0,0.7138539999999693,0.0746797368421096,0.1775896525238353,1.4189150000000836,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,569.7999999999997,1.4189150000000836,200,180,0.8462578899909828,0,0,0,SF,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.75,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99,10.12.19.102,49206,185.130.212.105,443,1,4,786.469129,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172376506714,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1109.8429193913255,10.089481085375688,0.0004690000000664,0.2024569999999812,0.1132721428571455,0.1052327419190826,0.7929050000000188,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7929050000000188,1009,40,192.0,112218.57142857143,361.830991854853,2252.860076268588,11.733646230565562,0.0,0.2022909999999456,0.0852250000000042,0.1053754345186321,0.5965750000000298,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5965750000000298,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2804.8757417344414,18.917777035079414,0.0,0.2022909999999456,0.0528603333333345,0.0902538445256673,0.7929050000000188,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7929050000000188,160,140,1.5272727272727273,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
